date,time,eth1_recv,eth1_send,lo_recv,lo_send,wlan0_recv,wlan0_send
2017-11-02,14:36:04,0.0000,0.0000,3637.5000,3637.5000,1154.0000,0.0000
2017-11-02,14:36:06,0.0000,0.0000,16641.5000,16641.5000,1190.0000,0.0000
2017-11-02,14:36:08,0.0000,0.0000,18923.5000,18923.5000,841.0000,0.0000
2017-11-02,14:36:10,0.0000,0.0000,7367.5000,7367.5000,1049.0000,0.0000
2017-11-02,14:36:12,0.0000,0.0000,5344.0000,5344.0000,1450.5000,0.0000
2017-11-02,14:36:14,0.0000,0.0000,9283.5000,9283.5000,1040.5000,0.0000
2017-11-02,14:36:16,0.0000,0.0000,17498.5000,17498.5000,686.0000,268.0000
2017-11-02,14:36:18,0.0000,0.0000,7227.5000,7227.5000,1258.0000,47.0000
2017-11-02,14:36:21,0.0000,0.0000,16495.5000,16495.5000,1134.0000,47.0000
2017-11-02,14:36:23,0.0000,0.0000,1892.0000,1892.0000,662.0000,0.0000
2017-11-02,14:36:25,0.0000,0.0000,5191.5000,5191.5000,786.5000,188.0000
2017-11-02,14:36:27,0.0000,0.0000,10101.5000,10101.5000,842.5000,0.0000
2017-11-02,14:36:29,0.0000,0.0000,16865.5000,16865.5000,1273.0000,0.0000
2017-11-02,14:36:31,0.0000,0.0000,17248.5000,17248.5000,864.0000,47.0000
2017-11-02,14:36:33,0.0000,0.0000,1714.0000,1714.0000,1763.5000,0.0000
2017-11-02,14:36:35,0.0000,0.0000,10065.5000,10065.5000,1077.5000,0.0000
2017-11-02,14:36:37,0.0000,0.0000,7548.5000,7548.5000,1545.5000,0.0000
2017-11-02,14:36:40,0.0000,0.0000,19523.5000,19523.5000,3375.5000,0.0000
2017-11-02,14:36:42,0.0000,0.0000,5556.5000,5556.5000,1384.0000,0.0000
2017-11-02,14:36:44,0.0000,0.0000,1977.5000,1977.5000,1198.5000,193.0000
2017-11-02,14:36:46,0.0000,0.0000,16204.0000,16204.0000,2109.0000,47.0000
2017-11-02,14:36:48,0.0000,0.0000,30663.5000,30663.5000,1370.0000,235.0000
2017-11-02,14:36:50,0.0000,0.0000,20007.5000,20007.5000,1193.0000,141.0000
2017-11-02,14:36:52,0.0000,0.0000,11508.0000,11508.0000,1733.0000,47.0000
2017-11-02,14:36:54,0.0000,0.0000,11547.5000,11547.5000,1868.5000,80.0000
2017-11-02,14:36:57,0.0000,0.0000,19828.5000,19828.5000,1363.5000,94.0000
2017-11-02,14:36:59,0.0000,0.0000,25877.5000,25877.5000,805.0000,94.0000
2017-11-02,14:37:01,0.0000,0.0000,14773.5000,14773.5000,1035.0000,0.0000
2017-11-02,14:37:03,0.0000,0.0000,7464.0000,7464.0000,2615.0000,113.0000
2017-11-02,14:37:05,0.0000,0.0000,15643.5000,15643.5000,2589.5000,80.0000
2017-11-02,14:37:07,0.0000,0.0000,21831.5000,21831.5000,2282.0000,94.0000
2017-11-02,14:37:09,0.0000,0.0000,29461.5000,29461.5000,1049.0000,94.0000
2017-11-02,14:37:11,0.0000,0.0000,18306.5000,18306.5000,1815.5000,0.0000
2017-11-02,14:37:13,0.0000,0.0000,1443.0000,1443.0000,970.5000,238.0000
2017-11-02,14:37:16,0.0000,0.0000,20913.5000,20913.5000,1209.5000,47.0000
2017-11-02,14:37:18,0.0000,0.0000,19580.5000,19580.5000,844.0000,47.0000
2017-11-02,14:37:20,0.0000,0.0000,26639.5000,26639.5000,783.0000,47.0000
2017-11-02,14:37:22,0.0000,0.0000,17646.0000,17646.0000,1644.0000,94.0000
2017-11-02,14:37:24,0.0000,0.0000,4839.0000,4839.0000,2662.0000,0.0000
2017-11-02,14:37:26,0.0000,0.0000,24313.5000,24313.5000,2789.0000,80.0000
2017-11-02,14:37:28,0.0000,0.0000,24057.5000,24057.5000,2060.0000,141.0000
2017-11-02,14:37:30,0.0000,0.0000,22765.5000,22765.5000,1390.5000,47.0000
2017-11-02,14:37:32,0.0000,0.0000,13668.0000,13668.0000,1320.5000,0.0000
2017-11-02,14:37:35,0.0000,0.0000,7881.5000,7881.5000,869.5000,47.0000
2017-11-02,14:37:37,0.0000,0.0000,28352.5000,28352.5000,803.5000,0.0000
2017-11-02,14:37:39,0.0000,0.0000,28417.5000,28417.5000,1371.0000,47.0000
2017-11-02,14:37:41,0.0000,0.0000,28037.5000,28037.5000,637.0000,0.0000
2017-11-02,14:37:43,0.0000,0.0000,7596.0000,7596.0000,1104.5000,47.0000
2017-11-02,14:37:45,0.0000,0.0000,14250.5000,14250.5000,1265.0000,377.5000
2017-11-02,14:37:47,0.0000,0.0000,7297.5000,7297.5000,1337.0000,94.0000
2017-11-02,14:37:49,0.0000,0.0000,19265.5000,19265.5000,1056.5000,0.0000
2017-11-02,14:37:51,0.0000,0.0000,21911.5000,21911.5000,4106.0000,904.0000
2017-11-02,14:37:54,0.0000,0.0000,1389.5000,1389.5000,1466.5000,188.0000
2017-11-02,14:37:56,0.0000,0.0000,13819.5000,13819.5000,1477.5000,174.0000
2017-11-02,14:37:58,0.0000,0.0000,30014.5000,30014.5000,1256.0000,80.0000
2017-11-02,14:38:00,0.0000,0.0000,22201.5000,22201.5000,962.0000,235.0000
2017-11-02,14:38:02,0.0000,0.0000,16968.0000,16968.0000,697.0000,0.0000
2017-11-02,14:38:04,0.0000,0.0000,7061.0000,7061.0000,607.0000,0.0000
2017-11-02,14:38:06,0.0000,0.0000,25851.5000,25851.5000,740.0000,94.0000
2017-11-02,14:38:08,0.0000,0.0000,27379.5000,27379.5000,1067.0000,47.0000
2017-11-02,14:38:11,0.0000,0.0000,22243.5000,22243.5000,1110.0000,47.0000
2017-11-02,14:38:13,0.0000,0.0000,5762.0000,5762.0000,1009.5000,0.0000
2017-11-02,14:38:15,0.0000,0.0000,8621.5000,8621.5000,1635.5000,47.0000
2017-11-02,14:38:17,0.0000,0.0000,24438.5000,24438.5000,678.0000,47.0000
2017-11-02,14:38:19,0.0000,0.0000,26995.5000,26995.5000,991.5000,0.0000
2017-11-02,14:38:21,0.0000,0.0000,17641.5000,17641.5000,1099.0000,0.0000
2017-11-02,14:38:23,0.0000,0.0000,1954.0000,1954.0000,1424.5000,174.0000
2017-11-02,14:38:25,0.0000,0.0000,5557.5000,5557.5000,824.0000,0.0000
2017-11-02,14:38:27,0.0000,0.0000,29459.5000,29459.5000,893.0000,0.0000
2017-11-02,14:38:30,0.0000,0.0000,31579.5000,31579.5000,940.0000,0.0000
2017-11-02,14:38:32,0.0000,0.0000,13451.0000,13451.0000,969.5000,47.0000
2017-11-02,14:38:34,0.0000,0.0000,1444.5000,1444.5000,1145.0000,0.0000
2017-11-02,14:38:36,0.0000,0.0000,13149.5000,13149.5000,995.5000,0.0000
2017-11-02,14:38:38,0.0000,0.0000,13086.5000,13086.5000,759.0000,0.0000
2017-11-02,14:38:40,0.0000,0.0000,9511.5000,9511.5000,593.0000,94.0000
2017-11-02,14:38:42,0.0000,0.0000,7416.0000,7416.0000,907.0000,47.0000
2017-11-02,14:38:44,0.0000,0.0000,2463.0000,2463.0000,933.0000,0.0000
2017-11-02,14:38:46,0.0000,0.0000,25743.5000,25743.5000,1057.5000,47.0000
2017-11-02,14:38:49,0.0000,0.0000,9547.5000,9547.5000,1056.0000,0.0000
2017-11-02,14:38:51,0.0000,0.0000,17495.5000,17495.5000,1043.0000,94.0000
2017-11-02,14:38:53,0.0000,0.0000,6668.0000,6668.0000,767.5000,47.0000
2017-11-02,14:38:55,0.0000,0.0000,11875.5000,11875.5000,2034.5000,188.0000
2017-11-02,14:38:57,0.0000,0.0000,24960.5000,24960.5000,2607.5000,80.0000
2017-11-02,14:38:59,0.0000,0.0000,21679.5000,21679.5000,1048.5000,0.0000
2017-11-02,14:39:01,0.0000,0.0000,26661.5000,26661.5000,487.0000,47.0000
2017-11-02,14:39:03,0.0000,0.0000,1986.0000,1986.0000,1484.0000,47.0000
2017-11-02,14:39:06,0.0000,0.0000,13183.5000,13183.5000,1121.0000,94.0000
2017-11-02,14:39:08,0.0000,0.0000,25371.5000,25371.5000,533.0000,0.0000
2017-11-02,14:39:10,0.0000,0.0000,20501.5000,20501.5000,1881.0000,47.0000
2017-11-02,14:39:12,0.0000,0.0000,13630.0000,13630.0000,1206.0000,283.5000
2017-11-02,14:39:14,0.0000,0.0000,1181.0000,1181.0000,3223.0000,94.0000
2017-11-02,14:39:16,0.0000,0.0000,25341.5000,25341.5000,5045.5000,94.0000
2017-11-02,14:39:18,0.0000,0.0000,19910.5000,19910.5000,9181.0000,94.0000
2017-11-02,14:39:20,0.0000,0.0000,15106.5000,15106.5000,6382.5000,236.5000
2017-11-02,14:39:22,0.0000,0.0000,11373.5000,11373.5000,1489.0000,141.0000
2017-11-02,14:39:25,0.0000,0.0000,6563.0000,6563.0000,667.0000,94.0000
2017-11-02,14:39:27,0.0000,0.0000,20105.5000,20105.5000,953.0000,47.0000
2017-11-02,14:39:29,0.0000,0.0000,25209.5000,25209.5000,593.0000,141.0000
2017-11-02,14:39:31,0.0000,0.0000,22789.5000,22789.5000,908.0000,0.0000
2017-11-02,14:39:33,0.0000,0.0000,5478.0000,5478.0000,1089.5000,47.0000
2017-11-02,14:39:35,0.0000,0.0000,14007.5000,14007.5000,1705.0000,47.0000
2017-11-02,14:39:37,0.0000,0.0000,30620.5000,30620.5000,1904.0000,47.0000
2017-11-02,14:39:39,0.0000,0.0000,29639.5000,29639.5000,2016.5000,0.0000
2017-11-02,14:39:41,0.0000,0.0000,21842.5000,21842.5000,1238.5000,0.0000
2017-11-02,14:39:44,0.0000,0.0000,1348.0000,1348.0000,1095.0000,94.0000
2017-11-02,14:39:46,0.0000,0.0000,26822.5000,26822.5000,1090.0000,496.5000
2017-11-02,14:39:48,0.0000,0.0000,24761.5000,24761.5000,894.5000,141.0000
2017-11-02,14:39:50,0.0000,0.0000,17373.5000,17373.5000,1100.5000,0.0000
2017-11-02,14:39:52,0.0000,0.0000,16202.5000,16202.5000,805.0000,329.0000
2017-11-02,14:39:54,0.0000,0.0000,7775.0000,7775.0000,1415.0000,94.0000
2017-11-02,14:39:56,0.0000,0.0000,14645.5000,14645.5000,961.5000,0.0000
2017-11-02,14:39:58,0.0000,0.0000,26961.5000,26961.5000,503.0000,47.0000
2017-11-02,14:40:00,0.0000,0.0000,26995.5000,26995.5000,989.5000,141.0000
2017-11-02,14:40:03,0.0000,0.0000,10412.0000,10412.0000,740.5000,0.0000
2017-11-02,14:40:05,0.0000,0.0000,16793.5000,16793.5000,443.0000,47.0000
2017-11-02,14:40:07,0.0000,0.0000,24769.5000,24769.5000,796.0000,47.0000
2017-11-02,14:40:09,0.0000,0.0000,24457.5000,24457.5000,778.0000,0.0000
2017-11-02,14:40:11,0.0000,0.0000,26269.5000,26269.5000,962.0000,0.0000
2017-11-02,14:40:13,0.0000,0.0000,3786.0000,3786.0000,895.5000,0.0000
2017-11-02,14:40:15,0.0000,0.0000,23061.5000,23061.5000,1269.5000,188.0000
2017-11-02,14:40:17,0.0000,0.0000,27792.5000,27792.5000,887.0000,47.0000
2017-11-02,14:40:20,0.0000,0.0000,20285.5000,20285.5000,708.0000,0.0000
2017-11-02,14:40:22,0.0000,0.0000,15611.0000,15611.0000,653.0000,0.0000
2017-11-02,14:40:24,0.0000,0.0000,3920.5000,3920.5000,533.0000,94.0000
2017-11-02,14:40:26,0.0000,0.0000,18171.5000,18171.5000,1008.0000,0.0000
2017-11-02,14:40:28,0.0000,0.0000,27445.5000,27445.5000,631.0000,33.0000
2017-11-02,14:40:30,0.0000,0.0000,24067.5000,24067.5000,1338.0000,31.0000
2017-11-02,14:40:32,0.0000,0.0000,13498.0000,13498.0000,1362.5000,0.0000
2017-11-02,14:40:34,0.0000,0.0000,9483.0000,9483.0000,1469.0000,0.0000
2017-11-02,14:40:36,0.0000,0.0000,27530.5000,27530.5000,701.5000,0.0000
2017-11-02,14:40:39,0.0000,0.0000,23827.5000,23827.5000,1253.5000,0.0000
2017-11-02,14:40:41,0.0000,0.0000,24035.5000,24035.5000,1105.5000,0.0000
2017-11-02,14:40:43,0.0000,0.0000,11184.0000,11184.0000,726.5000,0.0000
2017-11-02,14:40:45,0.0000,0.0000,8559.5000,8559.5000,671.0000,0.0000
2017-11-02,14:40:47,0.0000,0.0000,30647.5000,30647.5000,954.0000,141.0000
2017-11-02,14:40:49,0.0000,0.0000,18145.5000,18145.5000,487.0000,94.0000
2017-11-02,14:40:51,0.0000,0.0000,17393.5000,17393.5000,713.0000,0.0000
2017-11-02,14:40:53,0.0000,0.0000,5054.0000,5054.0000,907.5000,47.0000
2017-11-02,14:40:56,0.0000,0.0000,19875.5000,19875.5000,641.5000,47.0000
2017-11-02,14:40:58,0.0000,0.0000,24940.5000,24940.5000,822.0000,0.0000
2017-11-02,14:41:00,0.0000,0.0000,24635.5000,24635.5000,735.0000,0.0000
2017-11-02,14:41:02,0.0000,0.0000,10488.5000,10488.5000,1116.5000,47.0000
2017-11-02,14:41:04,0.0000,0.0000,1734.5000,1734.5000,967.0000,0.0000
2017-11-02,14:41:06,0.0000,0.0000,26136.0000,26136.0000,1124.0000,0.0000
2017-11-02,14:41:08,0.0000,0.0000,22111.5000,22111.5000,799.0000,33.0000
2017-11-02,14:41:10,0.0000,0.0000,21817.5000,21817.5000,577.0000,0.0000
2017-11-02,14:41:12,0.0000,0.0000,11791.0000,11791.0000,1104.0000,283.5000
2017-11-02,14:41:15,0.0000,0.0000,7684.5000,7684.5000,900.0000,189.5000
